Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1987,10,10,6,1115,1100,1255,1240,DL,789,NA,100,100,NA,15,15,DCA,ATL,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1002,953,1258,1246,DL,790,NA,116,113,NA,12,9,DFW,ATL,732,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,851,843,928,900,DL,793,NA,97,77,NA,28,8,ATL,MSY,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,843,843,901,900,DL,793,NA,78,77,NA,1,0,ATL,MSY,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,1207,1205,1246,1240,DL,793,NA,159,155,NA,6,2,DFW,LAS,1055,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1212,1205,1254,1240,DL,793,NA,162,155,NA,14,7,DFW,LAS,1055,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,545,545,747,749,DL,793,NA,122,124,NA,-2,0,EWR,ATL,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,835,835,1046,1042,DL,799,NA,131,127,NA,4,0,EWR,ATL,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1519,1513,1618,1605,DL,802,NA,59,52,NA,13,6,DFW,TUL,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2030,2016,2146,2120,DL,804,NA,76,64,NA,26,14,CVG,DCA,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,2026,2016,2134,2120,DL,804,NA,68,64,NA,14,10,CVG,DCA,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,2050,2025,2243,2159,DL,810,NA,113,94,NA,44,25,CVG,LGA,585,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1211,1147,1356,1325,DL,811,NA,105,98,NA,31,24,ATL,MIA,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1207,1147,1348,1325,DL,811,NA,101,98,NA,23,20,ATL,MIA,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,903,850,1122,1103,DL,811,NA,139,133,NA,19,13,BDL,ATL,859,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,2137,2120,2205,2146,DL,812,NA,28,26,NA,19,17,SHV,MLU,105,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,738,730,953,924,DL,817,NA,195,174,NA,29,8,DCA,DFW,1192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1930,1930,2104,2111,DL,818,NA,94,101,NA,-7,0,DTW,ATL,594,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,827,827,1003,1005,DL,821,NA,96,98,NA,-2,0,ATL,MIA,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1809,1809,2036,2014,DL,822,NA,147,125,NA,22,0,MSY,ORD,837,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1809,1809,2014,2014,DL,822,NA,125,125,NA,0,0,MSY,ORD,837,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,12,1,1500,1500,1559,1600,DL,823,NA,59,60,NA,-1,0,LIT,DFW,304,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,659,659,816,815,DL,824,NA,77,76,NA,1,0,DFW,MSY,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,648,620,813,737,DL,825,NA,85,77,NA,36,28,MSY,DFW,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1840,1827,2134,2120,DL,832,NA,114,113,NA,14,13,DFW,ATL,732,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1705,1700,1754,1743,DL,833,NA,49,43,NA,11,5,GSP,ATL,153,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,828,828,1036,1035,DL,835,NA,308,307,NA,1,0,ATL,SEA,2182,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1137,1122,1224,1200,DL,835,NA,47,38,NA,24,15,SEA,PDX,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1652,1644,1943,1929,DL,837,NA,111,105,NA,14,8,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,700,700,744,738,DL,840,NA,44,38,NA,6,0,PBI,MCO,142,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1540,1540,1650,1655,DL,841,NA,70,75,NA,-5,0,ATL,MCO,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2033,2033,2200,2155,DL,844,NA,87,82,NA,5,0,ATL,IAD,533,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1145,1145,1403,1356,DL,846,NA,138,131,NA,7,0,PBI,CVG,892,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,950,941,1117,1125,DL,849,NA,267,284,NA,-8,9,CVG,SFO,2036,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,700,700,908,852,DL,849,NA,128,112,NA,16,0,LGA,CVG,585,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,2338,2334,45,50,DL,852,NA,67,76,NA,-5,4,DFW,MSY,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1830,1740,2316,2242,DL,852,NA,166,182,NA,34,50,SFO,DFW,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1300,1300,1340,1331,DL,854,NA,40,31,NA,9,0,CSG,ATL,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,2214,2210,2237,2245,DL,855,NA,143,155,NA,-8,4,DFW,LAS,1055,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1441,1441,1604,1600,DL,858,NA,83,79,NA,4,0,CVG,ORF,485,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,655,655,929,923,DL,858,NA,94,88,NA,6,0,ELP,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,725,725,808,800,DL,860,NA,43,35,NA,8,0,SAN,ONT,94,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1550,1550,1728,1716,DL,863,NA,98,86,NA,12,0,ORF,CVG,485,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1248,1248,1330,1335,DL,864,NA,42,47,NA,-5,0,BOS,BGR,201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,700,700,1016,1001,DL,864,NA,136,121,NA,15,0,IAH,CVG,871,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,2115,2115,2152,2148,DL,867,NA,37,33,NA,4,0,ONT,SAN,94,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1950,1950,2107,2106,DL,871,NA,77,76,NA,1,0,MEM,DFW,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,640,640,743,745,DL,874,NA,63,65,NA,-2,0,DAB,ATL,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,700,700,755,747,DL,878,NA,55,47,NA,8,0,TLH,ATL,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1322,1322,1701,1655,DL,881,NA,159,153,NA,6,0,DFW,IAD,1172,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1010,1010,1414,1410,DL,882,NA,184,180,NA,4,0,DFW,LGA,1389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1400,1400,1442,1438,DL,884,NA,42,38,NA,4,0,PDX,SEA,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,2217,2153,2330,2245,DL,885,NA,73,52,NA,45,24,DFW,TUL,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1105,1105,1246,1246,DL,887,NA,101,101,NA,0,0,MIA,ATL,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1105,1105,1249,1246,DL,887,NA,104,101,NA,3,0,MIA,ATL,595,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2005,2005,2227,2212,DL,889,NA,142,127,NA,15,0,EWR,ATL,745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1110,1110,1338,1343,DL,891,NA,88,93,NA,-5,0,MSP,CVG,596,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,620,620,752,752,DL,893,NA,32,32,NA,0,0,IND,CVG,98,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1449,1449,1643,1620,DL,900,NA,114,91,NA,23,0,CVG,EWR,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1837,1837,2011,2009,DL,902,NA,94,92,NA,2,0,ATL,DCA,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1621,1610,1807,1753,DL,902,NA,46,43,NA,14,11,BHM,ATL,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1648,1648,1753,1755,DL,904,NA,65,67,NA,-2,0,ATL,DAB,366,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1205,1205,1231,1230,DL,905,NA,26,25,NA,1,0,MGM,BHM,90,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1017,1017,959,1000,DL,907,NA,42,43,NA,-1,0,ATL,MGM,147,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,835,835,928,925,DL,919,NA,53,50,NA,3,0,ATL,TLH,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,840,833,1044,1030,DL,927,NA,124,117,NA,14,7,CVG,RSW,879,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1446,1440,1645,1644,DL,929,NA,119,124,NA,1,6,ORD,MSY,837,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1445,1440,1639,1644,DL,929,NA,114,124,NA,-5,5,ORD,MSY,837,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,710,710,812,800,DL,930,NA,62,50,NA,12,0,CVG,PIT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1330,1330,1541,1542,DL,933,NA,131,132,NA,-1,0,LGA,ATL,761,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1008,1008,1028,1014,DL,934,NA,80,66,NA,14,0,ATL,JAN,341,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1044,1044,1248,1249,DL,934,NA,64,65,NA,-1,0,JAN,ATL,341,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,1000,1000,1329,1326,DL,936,NA,149,146,NA,3,0,DFW,RDU,1062,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1735,1720,1817,1751,DL,937,NA,42,31,NA,26,15,CSG,ATL,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1716,1710,1659,1650,DL,947,NA,43,40,NA,9,6,ATL,BHM,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,849,849,932,930,DL,948,NA,43,41,NA,2,0,ATL,TYS,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,849,849,923,930,DL,948,NA,34,41,NA,-7,0,ATL,TYS,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1010,1010,1134,1110,DL,950,NA,84,60,NA,24,0,ATL,GSO,306,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,705,705,828,830,DL,952,NA,83,85,NA,-2,0,ATL,ORF,516,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,847,847,1011,1015,DL,954,NA,144,148,NA,-4,0,ATL,MSP,906,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,643,643,750,750,DL,960,NA,67,67,NA,0,0,ATL,RDU,356,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,815,815,847,849,DL,960,NA,32,34,NA,-2,0,RDU,RIC,139,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1201,1201,1223,1220,DL,961,NA,82,79,NA,3,0,ATL,BTR,449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1010,1010,1101,1110,DL,961,NA,51,60,NA,-9,0,CLT,ATL,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,2326,2326,38,30,DL,964,NA,72,64,NA,8,0,ATL,CVG,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,2145,2145,2237,2236,DL,964,NA,52,51,NA,1,0,SAV,ATL,215,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,1840,1840,1933,1930,DL,966,NA,53,50,NA,3,0,TLH,ATL,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,25,7,1015,1015,1057,1055,DL,967,NA,42,40,NA,2,0,AGS,ATL,143,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1147,1147,1216,1216,DL,967,NA,89,89,NA,0,0,ATL,STL,483,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,2020,2020,2105,2053,DL,970,NA,45,33,NA,12,0,ATL,CSG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,2020,2020,2058,2053,DL,970,NA,38,33,NA,5,0,ATL,CSG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,808,800,910,852,DL,971,NA,62,52,NA,18,8,DTW,CVG,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,800,800,912,852,DL,971,NA,72,52,NA,20,0,DTW,CVG,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1659,1659,2052,2040,DL,974,NA,173,161,NA,12,0,DFW,BWI,1217,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,752,750,1020,1000,DL,976,NA,88,70,NA,20,2,LIT,CVG,513,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1425,1425,1649,1647,DL,980,NA,84,82,NA,2,0,JAN,CVG,555,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1334,1334,1426,1415,DL,983,NA,52,41,NA,11,0,ATL,AGS,143,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1422,1325,1506,1411,DL,985,NA,44,46,NA,55,57,DFW,OKC,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1517,1510,1640,1630,DL,987,NA,83,80,NA,10,7,DFW,MCI,460,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1659,1655,1955,1941,DL,987,NA,116,106,NA,14,4,MCI,ATL,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1230,1230,1432,1435,DL,988,NA,62,65,NA,-3,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,2324,2324,2305,2259,DL,991,NA,41,35,NA,6,0,ATL,BHM,134,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,2156,2145,2236,2229,DL,992,NA,40,44,NA,7,11,BTR,PNS,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,2010,2010,2121,2120,DL,992,NA,71,70,NA,1,0,DFW,BTR,383,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1218,1218,1246,1240,DL,993,NA,28,22,NA,6,0,LEX,SDF,63,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1705,1700,1757,1750,DL,997,NA,52,50,NA,7,5,ATL,TLH,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1014,1014,1357,1350,DL,998,NA,163,156,NA,7,0,DFW,BWI,1217,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,810,810,909,901,DL,1000,NA,59,51,NA,8,0,IAH,DFW,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1002,1002,1255,1255,DL,1002,NA,113,113,NA,0,0,DFW,SDF,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,1330,1330,1358,1358,DL,1002,NA,28,28,NA,0,0,SDF,CVG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,23,5,1850,1850,2107,2108,DL,1005,NA,77,78,NA,-1,0,IND,ATL,432,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,1913,1905,1954,1945,DL,1009,NA,41,40,NA,9,8,AGS,ATL,143,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,1905,1905,1951,1945,DL,1009,NA,46,40,NA,6,0,AGS,ATL,143,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,635,635,1031,1035,DL,1010,NA,176,180,NA,-4,0,DFW,LGA,1389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1849,1849,1926,1920,DL,1017,NA,97,91,NA,6,0,DFW,ELP,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1150,1138,1445,1432,DL,1019,NA,235,234,NA,13,12,BOS,DFW,1562,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,914,914,1029,1031,DL,1024,NA,75,77,NA,-2,0,ATL,MLB,443,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,835,835,1106,1059,DL,1025,NA,211,204,NA,7,0,PHL,DFW,1302,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1034,1034,1140,1125,DL,1027,NA,66,51,NA,15,0,CVG,DTW,229,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,624,620,712,712,DL,1028,NA,48,52,NA,0,4,DFW,TUL,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,2025,2025,2240,2230,DL,1031,NA,75,65,NA,10,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1902,1902,2221,2202,DL,1032,NA,139,120,NA,19,0,DFW,CVG,812,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1513,1513,1510,1510,DL,1033,NA,57,57,NA,0,0,ATL,PNS,272,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1513,1513,1509,1510,DL,1033,NA,56,57,NA,-1,0,ATL,PNS,272,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1252,1250,1437,1430,DL,1033,NA,105,100,NA,7,2,DCA,ATL,547,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1312,1300,1605,1553,DL,1038,NA,113,113,NA,12,12,OKC,ATL,761,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,1645,1641,1738,1735,DL,1044,NA,53,54,NA,3,4,DFW,SAT,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,1641,1641,1744,1735,DL,1044,NA,63,54,NA,9,0,DFW,SAT,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,18,7,NA,1005,NA,1048,DL,1047,NA,NA,43,NA,NA,NA,GSP,ATL,153,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1987,10,24,6,1005,1005,1045,1048,DL,1047,NA,40,43,NA,-3,0,GSP,ATL,153,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2024,2024,2127,2125,DL,1048,NA,63,61,NA,2,0,ATL,LEX,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,8,4,815,735,1307,1216,DL,1049,NA,172,161,NA,51,40,ONT,DFW,1189,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1635,1607,1705,1640,DL,1052,NA,30,33,NA,25,28,ATL,CSG,83,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,29,4,1849,1849,1957,1954,DL,1055,NA,128,125,NA,3,0,ATL,AUS,813,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1324,1324,1424,1425,DL,1060,NA,60,61,NA,-1,0,ATL,LEX,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1324,1324,1420,1425,DL,1060,NA,56,61,NA,-5,0,ATL,LEX,303,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,3,6,1756,1746,1851,1845,DL,1061,NA,55,59,NA,6,10,DFW,MLU,293,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1908,1905,1937,1933,DL,1061,NA,29,28,NA,4,3,MLU,JAN,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1910,1905,1942,1933,DL,1061,NA,32,28,NA,9,5,MLU,JAN,116,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,9,5,710,710,840,827,DL,1065,NA,90,77,NA,13,0,DCA,CVG,411,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1528,1528,1612,1610,DL,1066,NA,44,42,NA,2,0,ATL,GSP,153,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,705,705,908,910,DL,1069,NA,63,65,NA,-2,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,705,705,905,910,DL,1069,NA,60,65,NA,-5,0,MEM,ATL,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1040,1040,1142,1130,DL,1070,NA,62,50,NA,12,0,CVG,PIT,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,17,6,1815,1815,1851,1852,DL,1078,NA,36,37,NA,-1,0,BTR,MOB,174,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,1335,1335,1602,1603,DL,1078,NA,87,88,NA,-1,0,ELP,DFW,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1836,1830,1949,1942,DL,1079,NA,73,72,NA,7,6,CVG,ATL,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,2030,2030,2117,2113,DL,1081,NA,47,43,NA,4,0,OKC,DFW,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,19,1,840,840,936,930,DL,1083,NA,56,50,NA,6,0,ATL,SAV,215,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,4,7,915,915,857,855,DL,1087,NA,42,40,NA,2,0,LEX,BNA,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,5,1,1959,1959,2,2359,DL,1092,NA,183,180,NA,3,0,DFW,LGA,1389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,2015,2010,2242,2240,DL,1096,NA,87,90,NA,2,5,ABQ,DFW,569,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,2149,2149,2247,2240,DL,1097,NA,58,51,NA,7,0,CAE,ATL,191,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,10,6,1808,1805,1909,1903,DL,1098,NA,61,58,NA,6,3,AMA,DFW,313,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,16,5,1557,1557,1703,1655,DL,1098,NA,66,58,NA,8,0,DFW,LBB,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1723,1715,1754,1741,DL,1098,NA,31,26,NA,13,8,LBB,AMA,108,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,6,2,1011,1000,1133,1125,DL,1412,NA,82,85,NA,8,11,SLC,ABQ,493,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,745,745,828,836,DL,1417,NA,43,51,NA,-8,0,ELP,ABQ,223,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,1,4,1359,1355,1530,1520,DL,1418,NA,91,85,NA,10,4,SLC,ABQ,493,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1120,1116,1158,1155,DL,1421,NA,98,99,NA,3,4,SLC,SJC,585,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,2,5,1025,1025,1303,1301,DL,1422,NA,98,96,NA,2,0,SNA,SLC,588,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,11,7,1029,1025,1259,1301,DL,1422,NA,90,96,NA,-2,4,SNA,SLC,588,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,14,3,1750,1750,2036,2033,DL,1425,NA,286,283,NA,3,0,JFK,SLC,1989,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,31,6,830,830,1033,1026,DL,1431,NA,183,176,NA,7,0,STL,SLC,1156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,15,4,1835,1835,2026,2031,DL,1435,NA,171,176,NA,-5,0,STL,SLC,1156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1725,1725,1959,1954,DL,1436,NA,94,89,NA,5,0,ONT,SLC,558,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,27,2,1749,1725,2020,1954,DL,1436,NA,91,89,NA,26,24,ONT,SLC,558,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,805,755,1033,952,DL,1443,NA,148,117,NA,41,10,LAX,PDX,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,26,1,650,650,731,721,DL,1443,NA,41,31,NA,10,0,SAN,LAX,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,20,2,1640,1640,1724,1716,DL,1444,NA,44,36,NA,8,0,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,28,3,1657,1640,1732,1716,DL,1444,NA,35,36,NA,16,17,LAX,SAN,109,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,30,5,1400,1400,1611,1600,DL,1444,NA,131,120,NA,11,0,PDX,LAX,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,21,3,2035,2030,2246,2256,DL,1445,NA,191,206,NA,-10,5,PDX,ANC,1542,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,22,4,1014,1014,1401,1350,DL,1450,NA,167,156,NA,11,0,SLC,IAH,1195,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2141,2136,2242,2220,DL,1453,NA,121,104,NA,22,5,SLC,SEA,689,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,13,2,2135,2135,2241,2244,DL,1460,NA,66,69,NA,-3,0,LAX,PHX,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1987,10,7,3,1512,1515,1713,1714,DL,1472,NA,61,59,NA,-1,-3,CPR,BIS,387,NA,NA,0,NA,0,NA,NA,NA,NA,NA
